STATION	STATION_NAME	DATE	SNWD	TMAX	TMIN	SNWD2	TMAX2	TMIN2	ELEV	LAT	LONG
USC00307713	SHERMAN	20040118	483	9999	9999	483	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040119	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040120	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040121	610	9999	9999	610	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040122	635	9999	9999	635	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040123	686	9999	9999	686	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040124	686	9999	9999	686	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040125	762	9999	9999	762	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040126	711	9999	9999	711	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040127	635	9999	9999	635	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040128	559	9999	9999	559	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040129	660	9999	9999	660	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040130	660	9999	9999	660	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20040131	660	9999	9999	660	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050101	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050102	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050103	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050104	0	9999	9999	0	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050105	76	9999	9999	76	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050106	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050107	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050108	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050109	127	9999	9999	127	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050110	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050111	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050112	51	9999	9999	51	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050113	25	9999	9999	25	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050114	102	9999	9999	102	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050115	152	9999	9999	152	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050116	203	9999	9999	203	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050117	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050118	330	9999	9999	330	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050119	330	9999	9999	330	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050120	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050121	305	9999	9999	305	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050122	356	9999	9999	356	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050123	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050124	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050125	508	9999	9999	508	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050126	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050127	457	9999	9999	457	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050128	432	9999	9999	432	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050129	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050130	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
USC00307713	SHERMAN	20050131	406	9999	9999	406	NA	NA	475.5	42.157	-79.593
