CatID,Sex,Age,Season,Photoperiod,DateGMT,TimeGMT,DateTimeET,DateTimeET2,DateET2,TIMEET2,TTF,Zone,SAT,x,y
137,M,A,DRY,DAY,20090115,0,2.01E+11,20090114 1900,2009 1 14,1900,30,17R,4,471709.6774,2944344.112
137,M,A,DRY,NIGHT,20090115,10000,2.01E+11,20090114 2000,2009 1 14,2000,43,17R,6,469244.3872,2944739.286
137,M,A,DRY,NIGHT,20090115,20000,2.01E+11,20090114 2100,2009 1 14,2100,30,17R,6,467963.2036,2943711.268
137,M,A,DRY,NIGHT,20090115,30000,2.01E+11,20090114 2200,2009 1 14,2200,30,17R,4,467832.5638,2943791.391
137,M,A,DRY,NIGHT,20090115,40000,2.01E+11,20090114 2300,2009 1 14,2300,74,17R,5,467835.7471,2943709.379
137,M,A,DRY,NIGHT,20090115,50000,2.01E+11,20090115 000,2009 1 15,0,30,17R,5,467291.0825,2943798.898
137,M,A,DRY,NIGHT,20090115,70000,2.01E+11,20090115 200,2009 1 15,200,44,17R,5,464930.4779,2942549.117
137,M,A,DRY,NIGHT,20090115,80000,2.01E+11,20090115 300,2009 1 15,300,30,17R,4,464084.5491,2943871.344
137,M,A,DRY,NIGHT,20090115,90000,2.01E+11,20090115 400,2009 1 15,400,44,17R,4,463365.6283,2943394.329
137,M,A,DRY,NIGHT,20090115,100000,2.01E+11,20090115 500,2009 1 15,500,43,17R,5,463161.8555,2943443.055
137,M,A,DRY,NIGHT,20090115,110000,2.01E+11,20090115 600,2009 1 15,600,30,17R,5,463310.0407,2943437.103
137,M,A,DRY,DAY,20090115,120000,2.01E+11,20090115 700,2009 1 15,700,44,17R,7,462216.5453,2943507.398
137,M,A,DRY,DAY,20090115,130000,2.01E+11,20090115 800,2009 1 15,800,30,17R,6,462181.7403,2943525.523
137,M,A,DRY,DAY,20090115,140000,2.01E+11,20090115 900,2009 1 15,900,30,17R,5,462108.4532,2943465.565
137,M,A,DRY,DAY,20090115,150000,2.01E+11,20090115 1000,2009 1 15,1000,45,17R,5,462174.5888,2943521.479
137,M,A,DRY,DAY,20090115,160000,2.01E+11,20090115 1100,2009 1 15,1100,46,17R,5,462200.4723,2943469.783
137,M,A,DRY,DAY,20090115,170000,2.01E+11,20090115 1200,2009 1 15,1200,30,17R,4,462231.1345,2943377.024
137,M,A,DRY,DAY,20090115,180000,2.01E+11,20090115 1300,2009 1 15,1300,44,17R,4,462195.6477,2943483.773
137,M,A,DRY,DAY,20090115,190000,2.01E+11,20090115 1400,2009 1 15,1400,42,17R,6,462110.0321,2943348.886
137,M,A,DRY,DAY,20090115,200000,2.01E+11,20090115 1500,2009 1 15,1500,52,17R,5,462193.786,2943462.925
137,M,A,DRY,DAY,20090115,210000,2.01E+11,20090115 1600,2009 1 15,1600,30,17R,4,462087.8415,2943369.782
137,M,A,DRY,DAY,20090115,230000,2.01E+11,20090115 1800,2009 1 15,1800,44,17R,4,462361.9972,2942235.809
137,M,A,DRY,DAY,20090116,0,2.01E+11,20090115 1900,2009 1 15,1900,62,17R,3,462482.2204,2940981.329
137,M,A,DRY,NIGHT,20090116,10000,2.01E+11,20090115 2000,2009 1 15,2000,44,17R,7,461926.1174,2939463.877
137,M,A,DRY,NIGHT,20090116,20000,2.01E+11,20090115 2100,2009 1 15,2100,30,17R,6,461456.4716,2938927.687
137,M,A,DRY,NIGHT,20090116,30000,2.01E+11,20090115 2200,2009 1 15,2200,30,17R,4,461821.9334,2939597.896
137,M,A,DRY,NIGHT,20090116,40000,2.01E+11,20090115 2300,2009 1 15,2300,86,17R,3,461366.6791,2939754.937
137,M,A,DRY,NIGHT,20090116,50000,2.01E+11,20090116 000,2009 1 16,0,51,17R,4,460932.2784,2939302.035
137,M,A,DRY,NIGHT,20090116,60000,2.01E+11,20090116 100,2009 1 16,100,44,17R,5,461508.5407,2938980.206
137,M,A,DRY,NIGHT,20090116,70000,2.01E+11,20090116 200,2009 1 16,200,30,17R,4,462256.886,2937637.703
137,M,A,DRY,NIGHT,20090116,80000,2.01E+11,20090116 300,2009 1 16,300,30,17R,4,463977.2557,2936873.452
137,M,A,DRY,NIGHT,20090116,90000,2.01E+11,20090116 400,2009 1 16,400,43,17R,5,464321.4888,2935970.13
137,M,A,DRY,NIGHT,20090116,100000,2.01E+11,20090116 500,2009 1 16,500,30,17R,4,464454.6525,2935892.209
137,M,A,DRY,NIGHT,20090116,110000,2.01E+11,20090116 600,2009 1 16,600,44,17R,7,464393.8634,2935932.54
137,M,A,DRY,DAY,20090116,120000,2.01E+11,20090116 700,2009 1 16,700,73,17R,6,464346.9201,2936036.972
137,M,A,DRY,DAY,20090116,130000,2.01E+11,20090116 800,2009 1 16,800,30,17R,5,464394.8887,2935928.917
137,M,A,DRY,DAY,20090116,140000,2.01E+11,20090116 900,2009 1 16,900,76,17R,4,463699.6958,2936215.514
137,M,A,DRY,DAY,20090116,150000,2.01E+11,20090116 1000,2009 1 16,1000,44,17R,4,462205.3131,2935863.497
137,M,A,DRY,DAY,20090116,160000,2.01E+11,20090116 1100,2009 1 16,1100,42,17R,5,461907.0336,2934959.523
137,M,A,DRY,DAY,20090116,170000,2.01E+11,20090116 1200,2009 1 16,1200,30,17R,4,462106.6043,2935040.24
137,M,A,DRY,DAY,20090116,180000,2.01E+11,20090116 1300,2009 1 16,1300,43,17R,6,462174.6248,2935079.31
137,M,A,DRY,DAY,20090116,190000,2.01E+11,20090116 1400,2009 1 16,1400,30,17R,5,462104.8054,2935076.696
137,M,A,DRY,DAY,20090116,200000,2.01E+11,20090116 1500,2009 1 16,1500,30,17R,4,462091.087,2934967.076
137,M,A,DRY,DAY,20090116,210000,2.01E+11,20090116 1600,2009 1 16,1600,38,17R,7,462240.531,2934971.912
137,M,A,DRY,DAY,20090116,220000,2.01E+11,20090116 1700,2009 1 16,1700,30,17R,4,462868.9791,2934534.692
137,M,A,DRY,DAY,20090116,230000,2.01E+11,20090116 1800,2009 1 16,1800,30,17R,5,464104.7451,2934495.122
137,M,A,DRY,NIGHT,20090117,10000,2.01E+11,20090116 2000,2009 1 16,2000,73,17R,4,466588.8786,2931552.263
137,M,A,DRY,NIGHT,20090117,20000,2.01E+11,20090116 2100,2009 1 16,2100,30,17R,4,467688.3938,2930715.119
137,M,A,DRY,NIGHT,20090117,30000,2.01E+11,20090116 2200,2009 1 16,2200,44,17R,5,467684.9237,2930953.698
137,M,A,DRY,NIGHT,20090117,40000,2.01E+11,20090116 2300,2009 1 16,2300,43,17R,5,467507.0593,2930802.056
137,M,A,DRY,NIGHT,20090117,50000,2.01E+11,20090117 000,2009 1 17,0,30,17R,5,467683.6117,2930779.851
137,M,A,DRY,NIGHT,20090117,70000,2.01E+11,20090117 200,2009 1 17,200,44,17R,4,467676.7872,2930887.089
137,M,A,DRY,NIGHT,20090117,80000,2.01E+11,20090117 300,2009 1 17,300,49,17R,4,467539.0093,2930909.728
137,M,A,DRY,NIGHT,20090117,90000,2.01E+11,20090117 400,2009 1 17,400,76,17R,3,467588.8834,2930855.339
137,M,A,DRY,NIGHT,20090117,100000,2.01E+11,20090117 500,2009 1 17,500,44,17R,5,467569.1687,2930845.269
137,M,A,DRY,NIGHT,20090117,110000,2.01E+11,20090117 600,2009 1 17,600,30,17R,5,467636.4015,2930921.534
137,M,A,DRY,DAY,20090117,120000,2.01E+11,20090117 700,2009 1 17,700,44,17R,6,467652.6,2930825.038
137,M,A,DRY,DAY,20090117,130000,2.01E+11,20090117 800,2009 1 17,800,30,17R,5,468041.3685,2931907.429
137,M,A,DRY,DAY,20090117,140000,2.01E+11,20090117 900,2009 1 17,900,48,17R,4,468602.6626,2931581.383
137,M,A,DRY,DAY,20090117,170000,2.01E+11,20090117 1200,2009 1 17,1200,86,17R,3,468520.7204,2931620.674
137,M,A,DRY,DAY,20090117,180000,2.01E+11,20090117 1300,2009 1 17,1300,42,17R,6,468444.207,2931443.837
137,M,A,DRY,DAY,20090117,200000,2.01E+11,20090117 1500,2009 1 17,1500,30,17R,4,468394.665,2931516.674
137,M,A,DRY,DAY,20090117,210000,2.01E+11,20090117 1600,2009 1 17,1600,44,17R,6,468545.791,2931545.113
137,M,A,DRY,DAY,20090117,220000,2.01E+11,20090117 1700,2009 1 17,1700,30,17R,4,468057.6168,2931722.484
137,M,A,DRY,DAY,20090117,230000,2.01E+11,20090117 1800,2009 1 17,1800,30,17R,4,467849.7489,2931117.646
137,M,A,DRY,DAY,20090118,0,2.01E+11,20090117 1900,2009 1 17,1900,85,17R,3,467537.0558,2930816.781
137,M,A,DRY,NIGHT,20090118,10000,2.01E+11,20090117 2000,2009 1 17,2000,44,17R,5,467678.2035,2930889.624
137,M,A,DRY,NIGHT,20090118,20000,2.01E+11,20090117 2100,2009 1 17,2100,30,17R,4,467652.9536,2930836.073
137,M,A,DRY,NIGHT,20090118,30000,2.01E+11,20090117 2200,2009 1 17,2200,47,17R,5,467686.2616,2930957.597
137,M,A,DRY,NIGHT,20090118,70000,2.01E+11,20090118 200,2009 1 18,200,43,17R,5,467537.2959,2930990.512
137,M,A,DRY,NIGHT,20090118,80000,2.01E+11,20090118 300,2009 1 18,300,30,17R,5,467586.3786,2930955.827
137,M,A,DRY,NIGHT,20090118,90000,2.01E+11,20090118 400,2009 1 18,400,44,17R,5,467642.0627,2930846.572
137,M,A,DRY,NIGHT,20090118,100000,2.01E+11,20090118 500,2009 1 18,500,30,17R,4,467884.4658,2930620.652
137,M,A,DRY,DAY,20090118,130000,2.01E+11,20090118 800,2009 1 18,800,68,17R,6,467713.1468,2931484.624
137,M,A,DRY,DAY,20090118,140000,2.01E+11,20090118 900,2009 1 18,900,30,17R,5,467825.2071,2931536.757
137,M,A,DRY,DAY,20090118,150000,2.01E+11,20090118 1000,2009 1 18,1000,30,17R,5,467859.208,2931421.717
137,M,A,DRY,DAY,20090118,160000,2.01E+11,20090118 1100,2009 1 18,1100,70,17R,3,467726.4356,2931376.662
137,M,A,DRY,DAY,20090118,170000,2.01E+11,20090118 1200,2009 1 18,1200,44,17R,4,467743.1099,2931367.03
137,M,A,DRY,DAY,20090118,180000,2.01E+11,20090118 1300,2009 1 18,1300,61,17R,5,467732.3222,2931535.2
137,M,A,DRY,DAY,20090118,190000,2.01E+11,20090118 1400,2009 1 18,1400,30,17R,5,467872.482,2931372.652
137,M,A,DRY,DAY,20090118,200000,2.01E+11,20090118 1500,2009 1 18,1500,46,17R,5,467741.5573,2931434.446
137,M,A,DRY,DAY,20090118,210000,2.01E+11,20090118 1600,2009 1 18,1600,30,17R,4,468593.3003,2930984.132
137,M,A,DRY,DAY,20090118,220000,2.01E+11,20090118 1700,2009 1 18,1700,87,17R,4,468799.6938,2929992.654
137,M,A,DRY,DAY,20090118,230000,2.01E+11,20090118 1800,2009 1 18,1800,30,17R,4,469646.2536,2928966.393
137,M,A,DRY,DAY,20090119,0,2.01E+11,20090118 1900,2009 1 18,1900,68,17R,4,470996.0425,2929010.773
137,M,A,DRY,NIGHT,20090119,10000,2.01E+11,20090118 2000,2009 1 18,2000,43,17R,5,471149.6471,2929090.516
137,M,A,DRY,NIGHT,20090119,20000,2.01E+11,20090118 2100,2009 1 18,2100,30,17R,4,471189.9205,2928974.399
137,M,A,DRY,NIGHT,20090119,30000,2.01E+11,20090118 2200,2009 1 18,2200,44,17R,5,471121.9777,2929171.699
137,M,A,DRY,NIGHT,20090119,40000,2.01E+11,20090118 2300,2009 1 18,2300,43,17R,5,471035.7321,2929017.588
137,M,A,DRY,NIGHT,20090119,50000,2.01E+11,20090119 000,2009 1 19,0,30,17R,5,471056.4285,2929069.524
137,M,A,DRY,NIGHT,20090119,60000,2.01E+11,20090119 100,2009 1 19,100,44,17R,5,471000.0292,2929024.741
137,M,A,DRY,NIGHT,20090119,70000,2.01E+11,20090119 200,2009 1 19,200,30,17R,4,471154.4252,2929131.509
137,M,A,DRY,NIGHT,20090119,80000,2.01E+11,20090119 300,2009 1 19,300,43,17R,6,471007.1578,2929132.843
137,M,A,DRY,NIGHT,20090119,90000,2.01E+11,20090119 400,2009 1 19,400,30,17R,5,471051.7269,2929101.045
137,M,A,DRY,NIGHT,20090119,100000,2.01E+11,20090119 500,2009 1 19,500,30,17R,4,471300.2027,2929082.749
137,M,A,DRY,NIGHT,20090119,110000,2.01E+11,20090119 600,2009 1 19,600,87,17R,4,472799.0672,2929374.99
137,M,A,DRY,DAY,20090119,130000,2.01E+11,20090119 800,2009 1 19,800,81,17R,3,475229.8787,2930831.426
137,M,A,DRY,DAY,20090119,140000,2.01E+11,20090119 900,2009 1 19,900,44,17R,5,475293.6778,2930849.631
137,M,A,DRY,DAY,20090119,150000,2.01E+11,20090119 1000,2009 1 19,1000,43,17R,6,475489.9463,2930779.07
137,M,A,DRY,DAY,20090119,160000,2.01E+11,20090119 1100,2009 1 19,1100,30,17R,4,475298.9638,2930789.089
137,M,A,DRY,DAY,20090119,170000,2.01E+11,20090119 1200,2009 1 19,1200,43,17R,4,475480.7585,2930707.723
137,M,A,DRY,DAY,20090119,180000,2.01E+11,20090119 1300,2009 1 19,1300,43,17R,5,475326.807,2930836.206
137,M,A,DRY,DAY,20090119,190000,2.01E+11,20090119 1400,2009 1 19,1400,30,17R,4,475362.4471,2930776.379
137,M,A,DRY,DAY,20090119,200000,2.01E+11,20090119 1500,2009 1 19,1500,43,17R,5,475367.3555,2930811.95
137,M,A,DRY,DAY,20090119,210000,2.01E+11,20090119 1600,2009 1 19,1600,30,17R,4,476092.6742,2930750.503
137,M,A,DRY,DAY,20090119,220000,2.01E+11,20090119 1700,2009 1 19,1700,63,17R,6,476030.7575,2931596.601
137,M,A,DRY,DAY,20090119,230000,2.01E+11,20090119 1800,2009 1 19,1800,30,17R,5,475878.7902,2932915.86
137,M,A,DRY,DAY,20090120,0,2.01E+11,20090119 1900,2009 1 19,1900,43,17R,7,476025.0431,2934142.698
137,M,A,DRY,NIGHT,20090120,10000,2.01E+11,20090119 2000,2009 1 19,2000,30,17R,5,475489.1294,2934991.196
137,M,A,DRY,NIGHT,20090120,20000,2.01E+11,20090119 2100,2009 1 19,2100,30,17R,5,473260.0064,2935244.075
137,M,A,DRY,NIGHT,20090120,30000,2.01E+11,20090119 2200,2009 1 19,2200,44,17R,5,471932.8725,2935730.615
137,M,A,DRY,NIGHT,20090120,40000,2.01E+11,20090119 2300,2009 1 19,2300,30,17R,4,471433.1394,2936759.8
137,M,A,DRY,NIGHT,20090120,50000,2.01E+11,20090120 000,2009 1 20,0,44,17R,8,471371.2391,2938030.858
137,M,A,DRY,NIGHT,20090120,60000,2.01E+11,20090120 100,2009 1 20,100,30,17R,6,470687.8754,2937554.737
137,M,A,DRY,NIGHT,20090120,70000,2.01E+11,20090120 200,2009 1 20,200,30,17R,4,470655.8643,2937482.996
137,M,A,DRY,NIGHT,20090120,80000,2.01E+11,20090120 300,2009 1 20,300,44,17R,4,469135.9229,2937965.064
137,M,A,DRY,NIGHT,20090120,90000,2.01E+11,20090120 400,2009 1 20,400,30,17R,4,468870.8589,2940066.125
137,M,A,DRY,NIGHT,20090120,100000,2.01E+11,20090120 500,2009 1 20,500,34,17R,7,469665.0818,2941998.272
137,M,A,DRY,NIGHT,20090120,110000,2.01E+11,20090120 600,2009 1 20,600,43,17R,6,469757.2512,2941996.022
137,M,A,DRY,DAY,20090120,120000,2.01E+11,20090120 700,2009 1 20,700,30,17R,5,469773.5318,2942026.538
137,M,A,DRY,DAY,20090120,130000,2.01E+11,20090120 800,2009 1 20,800,44,17R,6,469619.4773,2942224.583
137,M,A,DRY,DAY,20090120,140000,2.01E+11,20090120 900,2009 1 20,900,64,17R,3,469675.1099,2942088.248
137,M,A,DRY,DAY,20090120,150000,2.01E+11,20090120 1000,2009 1 20,1000,70,17R,4,469653.7301,2942179.934
137,M,A,DRY,DAY,20090120,160000,2.01E+11,20090120 1100,2009 1 20,1100,44,17R,5,469620.1076,2942106.099
137,M,A,DRY,DAY,20090120,170000,2.01E+11,20090120 1200,2009 1 20,1200,30,17R,4,469693.1788,2942287.775
137,M,A,DRY,DAY,20090120,180000,2.01E+11,20090120 1300,2009 1 20,1300,43,17R,4,469687.5614,2942178.162
137,M,A,DRY,DAY,20090120,190000,2.01E+11,20090120 1400,2009 1 20,1400,30,17R,5,469639.2205,2942223.929
137,M,A,DRY,DAY,20090120,200000,2.01E+11,20090120 1500,2009 1 20,1500,79,17R,5,469640.8422,2942149.843
137,M,A,DRY,DAY,20090120,210000,2.01E+11,20090120 1600,2009 1 20,1600,44,17R,7,469701.137,2942238.753
137,M,A,DRY,DAY,20090120,220000,2.01E+11,20090120 1700,2009 1 20,1700,30,17R,6,469568.1574,2942232.045
137,M,A,DRY,DAY,20090120,230000,2.01E+11,20090120 1800,2009 1 20,1800,30,17R,5,470729.7819,2943389.105
137,M,A,DRY,DAY,20090121,0,2.01E+11,20090120 1900,2009 1 20,1900,88,17R,4,471146.8349,2943950.71
137,M,A,DRY,NIGHT,20090121,10000,2.01E+11,20090120 2000,2009 1 20,2000,30,17R,4,471659.5627,2945345.762
137,M,A,DRY,NIGHT,20090121,20000,2.01E+11,20090120 2100,2009 1 20,2100,39,17R,4,471577.3519,2945341.483
137,M,A,DRY,NIGHT,20090121,30000,2.01E+11,20090120 2200,2009 1 20,2200,44,17R,5,471078.9724,2945521.81
137,M,A,DRY,NIGHT,20090121,40000,2.01E+11,20090120 2300,2009 1 20,2300,30,17R,4,471145.7285,2945467.438
137,M,A,DRY,NIGHT,20090121,50000,2.01E+11,20090121 000,2009 1 21,0,44,17R,6,471101.6228,2945526.968
137,M,A,DRY,NIGHT,20090121,60000,2.01E+11,20090121 100,2009 1 21,100,30,17R,5,471086.0761,2945380.087
137,M,A,DRY,NIGHT,20090121,70000,2.01E+11,20090121 200,2009 1 21,200,43,17R,4,471223.2016,2945585.139
137,M,A,DRY,NIGHT,20090121,80000,2.01E+11,20090121 300,2009 1 21,300,67,17R,7,471205.5069,2945478.204
137,M,A,DRY,NIGHT,20090121,90000,2.01E+11,20090121 400,2009 1 21,400,30,17R,6,471188.4641,2945498.125
137,M,A,DRY,NIGHT,20090121,100000,2.01E+11,20090121 500,2009 1 21,500,30,17R,6,471153.577,2945480.555
137,M,A,DRY,NIGHT,20090121,110000,2.01E+11,20090121 600,2009 1 21,600,30,17R,4,471106.4292,2945445.949
137,M,A,DRY,DAY,20090121,120000,2.01E+11,20090121 700,2009 1 21,700,67,17R,5,471241.2826,2945444.258
137,M,A,DRY,DAY,20090121,130000,2.01E+11,20090121 800,2009 1 21,800,30,17R,4,471325.2034,2945455.495
137,M,A,DRY,DAY,20090121,140000,2.01E+11,20090121 900,2009 1 21,900,42,17R,4,471271.4321,2945348.155
137,M,A,DRY,DAY,20090121,160000,2.01E+11,20090121 1100,2009 1 21,1100,61,17R,4,471177.7694,2945533.445
137,M,A,DRY,DAY,20090121,170000,2.01E+11,20090121 1200,2009 1 21,1200,44,17R,4,471245.7554,2945502.171
137,M,A,DRY,DAY,20090121,180000,2.01E+11,20090121 1300,2009 1 21,1300,77,17R,5,471259.9236,2945349.235
137,M,A,DRY,DAY,20090121,190000,2.01E+11,20090121 1400,2009 1 21,1400,45,17R,5,471215.2335,2945346.417
137,M,A,DRY,DAY,20090121,200000,2.01E+11,20090121 1500,2009 1 21,1500,75,17R,4,471320.8369,2945445.024
137,M,A,DRY,DAY,20090121,220000,2.01E+11,20090121 1700,2009 1 21,1700,70,17R,3,471224.4936,2945496.008
137,M,A,DRY,DAY,20090121,230000,2.01E+11,20090121 1800,2009 1 21,1800,30,17R,4,472050.0734,2944430.833
137,M,A,DRY,DAY,20090122,0,2.01E+11,20090121 1900,2009 1 21,1900,49,17R,4,471926.8301,2943345.664
137,M,A,DRY,NIGHT,20090122,10000,2.01E+11,20090121 2000,2009 1 21,2000,43,17R,8,470989.2344,2942680.785
137,M,A,DRY,NIGHT,20090122,20000,2.01E+11,20090121 2100,2009 1 21,2100,30,17R,7,469440.3797,2941046.391
137,M,A,DRY,NIGHT,20090122,30000,2.01E+11,20090121 2200,2009 1 21,2200,39,17R,6,469492.2528,2939116.532
137,M,A,DRY,NIGHT,20090122,40000,2.01E+11,20090121 2300,2009 1 21,2300,68,17R,5,469499.6348,2937263.661
137,M,A,DRY,NIGHT,20090122,50000,2.01E+11,20090122 000,2009 1 22,0,43,17R,4,469444.4614,2935511.413
137,M,A,DRY,NIGHT,20090122,60000,2.01E+11,20090122 100,2009 1 22,100,30,17R,4,470826.9733,2934671.418
137,M,A,DRY,NIGHT,20090122,70000,2.01E+11,20090122 200,2009 1 22,200,60,17R,5,471243.7375,2935327.181
137,M,A,DRY,NIGHT,20090122,80000,2.01E+11,20090122 300,2009 1 22,300,86,17R,4,473179.9881,2936141.376
137,M,A,DRY,NIGHT,20090122,90000,2.01E+11,20090122 400,2009 1 22,400,30,17R,4,474765.624,2937617.832
137,M,A,DRY,NIGHT,20090122,100000,2.01E+11,20090122 500,2009 1 22,500,30,17R,4,475030.3081,2937173.478
137,M,A,DRY,NIGHT,20090122,110000,2.01E+11,20090122 600,2009 1 22,600,43,17R,5,474932.5961,2935346.263
137,M,A,DRY,DAY,20090122,120000,2.01E+11,20090122 700,2009 1 22,700,31,17R,4,474829.5672,2935156.151
137,M,A,DRY,DAY,20090122,130000,2.01E+11,20090122 800,2009 1 22,800,43,17R,4,474804.6789,2934837.15
137,M,A,DRY,DAY,20090122,140000,2.01E+11,20090122 900,2009 1 22,900,43,17R,6,474822.8045,2934940.432
137,M,A,DRY,DAY,20090122,150000,2.01E+11,20090122 1000,2009 1 22,1000,30,17R,5,474796.4442,2934946.373
137,M,A,DRY,DAY,20090122,160000,2.01E+11,20090122 1100,2009 1 22,1100,41,17R,5,474761.3399,2934900.403
137,M,A,DRY,DAY,20090122,170000,2.01E+11,20090122 1200,2009 1 22,1200,30,17R,4,474823.7215,2934981.745
137,M,A,DRY,DAY,20090122,180000,2.01E+11,20090122 1300,2009 1 22,1300,51,17R,4,474639.7808,2935099.273
137,M,A,DRY,DAY,20090122,190000,2.01E+11,20090122 1400,2009 1 22,1400,32,17R,4,474685.4598,2934911.738
137,M,A,DRY,DAY,20090122,200000,2.01E+11,20090122 1500,2009 1 22,1500,71,17R,4,474302.4453,2935070.952
137,M,A,DRY,DAY,20090122,210000,2.01E+11,20090122 1600,2009 1 22,1600,42,17R,6,474413.9565,2934957.939
137,M,A,DRY,DAY,20090122,220000,2.01E+11,20090122 1700,2009 1 22,1700,30,17R,5,474265.8089,2934962.906
137,M,A,DRY,DAY,20090122,230000,2.01E+11,20090122 1800,2009 1 22,1800,30,17R,5,474750.4684,2933801.634
137,M,A,DRY,DAY,20090123,0,2.01E+11,20090122 1900,2009 1 22,1900,42,17R,5,476306.594,2933221.372
137,M,A,DRY,NIGHT,20090123,10000,2.01E+11,20090122 2000,2009 1 22,2000,43,17R,4,477477.7101,2932948.719
137,M,A,DRY,NIGHT,20090123,20000,2.01E+11,20090122 2100,2009 1 22,2100,42,17R,5,477684.7773,2931896.979
137,M,A,DRY,NIGHT,20090123,30000,2.01E+11,20090122 2200,2009 1 22,2200,30,17R,4,478009.8849,2930766.308
137,M,A,DRY,NIGHT,20090123,40000,2.01E+11,20090122 2300,2009 1 22,2300,43,17R,4,478694.4726,2929627.242
137,M,A,DRY,NIGHT,20090123,50000,2.01E+11,20090123 000,2009 1 23,0,42,17R,6,478505.1337,2929092.951
137,M,A,DRY,NIGHT,20090123,60000,2.01E+11,20090123 100,2009 1 23,100,43,17R,6,477999.2501,2929028.11
137,M,A,DRY,NIGHT,20090123,70000,2.01E+11,20090123 200,2009 1 23,200,30,17R,5,477980.3151,2929004.111
137,M,A,DRY,NIGHT,20090123,80000,2.01E+11,20090123 300,2009 1 23,300,43,17R,7,478048.0994,2928894.99
137,M,A,DRY,NIGHT,20090123,90000,2.01E+11,20090123 400,2009 1 23,400,30,17R,5,477963.3616,2928894.203
137,M,A,DRY,NIGHT,20090123,100000,2.01E+11,20090123 500,2009 1 23,500,71,17R,3,478051.6472,2928963.393
137,M,A,DRY,NIGHT,20090123,110000,2.01E+11,20090123 600,2009 1 23,600,73,17R,6,477994.1485,2928930.406
137,M,A,DRY,DAY,20090123,120000,2.01E+11,20090123 700,2009 1 23,700,30,17R,5,477718.0366,2928871.713
137,M,A,DRY,DAY,20090123,130000,2.01E+11,20090123 800,2009 1 23,800,30,17R,4,477571.0253,2929471.315
137,M,A,DRY,DAY,20090123,140000,2.01E+11,20090123 900,2009 1 23,900,68,17R,4,477708.9162,2929481.083
137,M,A,DRY,DAY,20090123,150000,2.01E+11,20090123 1000,2009 1 23,1000,37,17R,4,477622.7519,2929505.338
137,M,A,DRY,DAY,20090123,160000,2.01E+11,20090123 1100,2009 1 23,1100,45,17R,4,477561.1573,2929477.25
137,M,A,DRY,DAY,20090123,170000,2.01E+11,20090123 1200,2009 1 23,1200,49,17R,4,477646.9948,2929527.078
137,M,A,DRY,DAY,20090123,180000,2.01E+11,20090123 1300,2009 1 23,1300,45,17R,5,477534.4495,2929550.06
137,M,A,DRY,DAY,20090123,190000,2.01E+11,20090123 1400,2009 1 23,1400,38,17R,7,477675.27,2929604.772
137,M,A,DRY,DAY,20090123,200000,2.01E+11,20090123 1500,2009 1 23,1500,30,17R,6,477660.941,2929535.14
137,M,A,DRY,DAY,20090123,210000,2.01E+11,20090123 1600,2009 1 23,1600,44,17R,6,477558.5813,2929610.483
137,M,A,DRY,DAY,20090123,220000,2.01E+11,20090123 1700,2009 1 23,1700,30,17R,5,476989.8617,2929208.309
137,M,A,DRY,DAY,20090123,230000,2.01E+11,20090123 1800,2009 1 23,1800,30,17R,5,476943.5958,2929160.671
137,M,A,DRY,DAY,20090124,0,2.01E+11,20090123 1900,2009 1 23,1900,43,17R,4,476146.1825,2930098.648
137,M,A,DRY,NIGHT,20090124,10000,2.01E+11,20090123 2000,2009 1 23,2000,42,17R,5,474646.8637,2930325.796
137,M,A,DRY,NIGHT,20090124,20000,2.01E+11,20090123 2100,2009 1 23,2100,30,17R,4,473437.265,2930421.524
137,M,A,DRY,NIGHT,20090124,30000,2.01E+11,20090123 2200,2009 1 23,2200,30,17R,4,472721.1782,2931101.003
137,M,A,DRY,NIGHT,20090124,40000,2.01E+11,20090123 2300,2009 1 23,2300,44,17R,4,472144.8753,2932967.088
137,M,A,DRY,NIGHT,20090124,50000,2.01E+11,20090124 000,2009 1 24,0,30,17R,4,472083.3941,2932997.241
137,M,A,DRY,NIGHT,20090124,60000,2.01E+11,20090124 100,2009 1 24,100,30,17R,4,472195.1217,2933189.89
137,M,A,DRY,NIGHT,20090124,70000,2.01E+11,20090124 200,2009 1 24,200,38,17R,6,472184.6994,2934349.43
137,M,A,DRY,NIGHT,20090124,80000,2.01E+11,20090124 300,2009 1 24,300,85,17R,4,473371.3221,2935580.038
137,M,A,DRY,NIGHT,20090124,90000,2.01E+11,20090124 400,2009 1 24,400,30,17R,4,473910.5385,2936492.424
137,M,A,DRY,NIGHT,20090124,110000,2.01E+11,20090124 600,2009 1 24,600,73,17R,4,473919.7878,2936563.808
137,M,A,DRY,DAY,20090124,120000,2.01E+11,20090124 700,2009 1 24,700,30,17R,4,473702.3748,2936432.633
137,M,A,DRY,DAY,20090124,130000,2.01E+11,20090124 800,2009 1 24,800,47,17R,4,473573.9692,2935604.311
137,M,A,DRY,DAY,20090124,140000,2.01E+11,20090124 900,2009 1 24,900,43,17R,4,473480.8817,2935578.106
137,M,A,DRY,DAY,20090124,150000,2.01E+11,20090124 1000,2009 1 24,1000,43,17R,5,473500.2546,2935462.842
137,M,A,DRY,DAY,20090124,160000,2.01E+11,20090124 1100,2009 1 24,1100,43,17R,5,473470.7042,2935619.301
