crop,d_cover,d_roads,animal_id,use,roaddist,BinRoad,NewDate,Season,cropnew,std_cover,std_roads
5,84.85281374,150,647592A,0,628.9848298,600-800,10/13/2011 3:00,winter2012,3,-0.038770589,-0.72374607
5,30,295.4657341,647592A,0,804.529353,800-1000,10/13/2011 3:00,winter2012,3,-0.475695447,-0.261857122
5,84.85281374,42.42640687,647592A,0,34.97833867,0-200,10/13/2011 3:00,winter2012,3,-0.038770589,-1.06531829
4,0,600,647592A,0,312.3617821,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.705112952
5,42.42640687,361.2478374,647592A,0,168.4950741,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-0.052983007
2,60,212.1320344,647592A,0,126.8069686,0-200,10/13/2011 3:00,winter2012,1,-0.236733307,-0.526461808
4,0,0,647592A,0,189.960068,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-1.200032411
5,60,180,647592A,0,178.3810872,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.628488802
4,0,30,647592A,0,579.9349567,600-800,10/13/2011 3:00,winter2012,2,-0.714657587,-1.104775143
4,0,84.85281374,647592A,0,216.5657294,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.93060417
1,169.7056275,424.2640687,647592A,0,450.6628886,400-600,10/13/2011 3:00,winter2012,1,0.63711641,0.147108795
1,67.08203932,42.42640687,647592A,0,597.1774281,600-800,10/13/2011 3:00,winter2012,1,-0.180321998,-1.06531829
5,90,216.3330765,647592A,0,166.0798989,0-200,10/13/2011 3:00,winter2012,3,0.002228833,-0.513122481
5,67.08203932,42.42640687,647592A,0,377.1229958,200-400,10/13/2011 3:00,winter2012,3,-0.180321998,-1.06531829
5,60,270,647592A,0,12.24627009,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.342716997
4,0,228.4731932,647592A,0,14.70856709,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.47457467
4,0,120,647592A,0,228.4254784,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.819003338
1,60,150,647592A,0,5.452261616,0-200,10/13/2011 3:00,winter2012,1,-0.236733307,-0.72374607
4,0,742.1590126,647592A,0,401.1497737,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,1.156502258
4,0,958.5927185,647592A,0,193.0590574,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,1.843731711
2,212.1320344,523.9274759,647592A,0,110.8921537,0-200,10/13/2011 3:00,winter2012,1,0.97505991,0.463564258
5,60,323.1098884,647592A,0,41.75641114,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.174080235
5,60,84.85281374,647592A,0,278.4848828,200-400,10/13/2011 3:00,winter2012,3,-0.236733307,-0.93060417
5,94.86832981,582.4946352,647592A,0,212.4039827,200-400,10/13/2011 3:00,winter2012,3,0.04100705,0.649529178
5,30,120,647592A,0,1000.619767,1000-1200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.819003338
5,30,558.0322571,647592A,0,407.4974349,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,0.571855201
4,0,342.0526275,647592A,0,368.583599,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.113932449
5,108.1665383,84.85281374,647592A,0,201.5190149,200-400,10/13/2011 3:00,winter2012,3,0.146932662,-0.93060417
5,123.6931688,569.2099788,647592A,0,102.4798335,0-200,10/13/2011 3:00,winter2012,3,0.270608557,0.607347176
1,67.08203932,600,647592A,0,175.5037697,0-200,10/13/2011 3:00,winter2012,1,-0.180321998,0.705112952
1,123.6931688,360,647592A,0,34.2972231,0-200,10/13/2011 3:00,winter2012,1,0.270608557,-0.056945193
5,60,0,647592A,0,183.5096995,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-1.200032411
5,60,0,647592A,0,24.7507017,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-1.200032411
5,30,67.08203932,647592A,0,393.036895,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,-0.987030684
4,0,84.85281374,647592A,0,54.21885687,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.93060417
5,42.42640687,0,647592A,0,24.7492321,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-1.200032411
5,30,240,647592A,0,584.9158667,600-800,10/13/2011 3:00,winter2012,3,-0.475695447,-0.437974266
5,30,30,647592A,0,448.0569689,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,-1.104775143
5,60,593.9696962,647592A,0,102.0320531,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,0.685965277
1,42.42640687,150,647592A,0,244.2296662,200-400,10/13/2011 3:00,winter2012,1,-0.376714088,-0.72374607
4,0,375.8989226,647592A,0,22.39993326,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.006462262
4,0,360,647592A,0,144.8017701,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.056945193
1,108.1665383,540.8326913,647592A,0,0.79047937,0-200,10/13/2011 3:00,winter2012,1,0.146932662,0.517242413
5,42.42640687,247.3863375,647592A,0,26.88428922,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-0.414520854
5,30,390,647592A,0,130.547034,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,0.038312075
4,0,445.9820624,647592A,0,219.3319523,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.216068686
2,84.85281374,201.246118,647592A,0,494.0920087,400-600,10/13/2011 3:00,winter2012,1,-0.038770589,-0.56102723
4,0,67.08203932,647592A,0,89.62563942,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.987030684
5,30,42.42640687,647592A,0,117.3973384,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-1.06531829
4,0,60,647592A,0,220.0827296,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-1.009517874
5,30,30,647592A,0,102.4651631,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-1.104775143
5,108.1665383,30,647592A,0,435.9054458,400-600,10/13/2011 3:00,winter2012,3,0.146932662,-1.104775143
5,67.08203932,189.7366596,647592A,0,107.6314959,0-200,10/13/2011 3:00,winter2012,3,-0.180321998,-0.597572549
5,42.42640687,284.6049894,647592A,0,171.6831936,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-0.296342618
5,30,540,647592A,0,79.04299431,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,0.514598416
5,42.42640687,241.8677324,647592A,0,494.0658931,400-600,10/13/2011 3:00,winter2012,3,-0.376714088,-0.432043763
1,150,492.036584,647592A,0,662.3642367,600-800,10/13/2011 3:00,winter2012,1,0.480153113,0.36230295
5,30,270,647592A,0,92.2710564,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.342716997
4,0,400.2499219,647592A,0,261.706337,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.070858061
1,60,218.4032967,647592A,0,36.25770692,0-200,10/13/2011 3:00,winter2012,1,-0.236733307,-0.506549031
5,90,210,647592A,0,660.5027852,600-800,10/13/2011 3:00,winter2012,3,0.002228833,-0.533231534
2,42.42640687,339.411255,647592A,0,607.9349113,600-800,10/13/2011 3:00,winter2012,1,-0.376714088,-0.122319446
5,42.42640687,313.2091953,647592A,0,291.7854449,200-400,10/13/2011 3:00,winter2012,3,-0.376714088,-0.205517334
5,30,161.5549442,647592A,0,336.7795138,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,-0.687056323
5,42.42640687,283.019434,647592A,0,143.5932889,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-0.30137714
5,30,90,647592A,0,233.6185532,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,-0.914260606
2,182.4828759,553.1726674,647592A,0,311.7691142,200-400,10/13/2011 3:00,winter2012,1,0.738892365,0.556424826
4,0,390,647592A,0,283.7592391,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.038312075
5,30,403.6087214,647592A,0,55.93508738,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,0.081523063
4,0,169.7056275,647592A,0,38.20844227,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.661175929
1,212.1320344,424.2640687,647592A,0,120.1617218,0-200,10/13/2011 3:00,winter2012,1,0.97505991,0.147108795
5,42.42640687,134.1640786,647592A,0,378.4373867,200-400,10/13/2011 3:00,winter2012,3,-0.376714088,-0.774028957
5,30,180,647592A,0,69.09133389,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.628488802
4,0,570,647592A,0,48.06824509,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.609855684
4,0,335.4101966,647592A,0,412.9190277,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.135023776
4,0,706.1161378,647592A,0,184.2585899,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,1.042057399
4,0,0,647592A,0,72.01349365,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-1.200032411
4,0,60,647592A,0,145.215767,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-1.009517874
4,0,0,647592A,0,917.9764245,800-1000,10/13/2011 3:00,winter2012,2,-0.714657587,-1.200032411
5,30,123.6931688,647592A,0,35.40998883,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.807276633
2,94.86832981,201.246118,647592A,0,313.0502552,200-400,10/13/2011 3:00,winter2012,1,0.04100705,-0.56102723
5,30,42.42640687,647592A,0,365.6804574,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,-1.06531829
5,30,488.3646179,647592A,0,212.5537961,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,0.350643568
4,0,917.8235124,647592A,0,9.691165788,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,1.714279604
4,0,212.1320344,647592A,0,300.8603853,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.526461808
5,150,295.4657341,647592A,0,247.1797014,200-400,10/13/2011 3:00,winter2012,3,0.480153113,-0.261857122
5,60,268.3281573,647592A,0,796.5342254,800-1000,10/13/2011 3:00,winter2012,3,-0.236733307,-0.348025503
4,0,991.8165153,647592A,0,67.36205967,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,1.949225314
5,150,360,647592A,0,165.4134427,0-200,10/13/2011 3:00,winter2012,3,0.480153113,-0.056945193
1,67.08203932,108.1665383,647592A,0,54.50283457,0-200,10/13/2011 3:00,winter2012,1,-0.180321998,-0.856577446
5,60,108.1665383,647592A,0,133.9077454,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.856577446
5,108.1665383,67.08203932,647592A,0,450.2302261,400-600,10/13/2011 3:00,winter2012,3,0.146932662,-0.987030684
5,90,84.85281374,647592A,0,368.5148798,200-400,10/13/2011 3:00,winter2012,3,0.002228833,-0.93060417
1,67.08203932,657.951366,647592A,0,554.6665717,400-600,10/13/2011 3:00,winter2012,1,-0.180321998,0.889122579
5,60,483.7354649,647592A,0,334.0776175,200-400,10/13/2011 3:00,winter2012,3,-0.236733307,0.335944886
4,0,161.5549442,647592A,0,50.13677052,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.687056323
4,0,371.0795063,647592A,0,137.7018254,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.021765076
5,150,420,647592A,0,28.09145215,0-200,10/13/2011 3:00,winter2012,3,0.480153113,0.133569343
4,0,375.8989226,647592A,0,171.0544169,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.006462262
5,42.42640687,30,647592A,0,87.22898441,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-1.104775143
5,120,268.3281573,647592A,0,269.8965149,200-400,10/13/2011 3:00,winter2012,3,0.241190973,-0.348025503
4,0,90,647592A,0,567.4181186,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.914260606
4,0,390,647592A,0,159.4106537,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.038312075
4,0,123.6931688,647592A,0,16.65608695,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.807276633
4,0,94.86832981,647592A,0,496.184735,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.89880248
5,30,394.5883931,647592A,0,31.82964145,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,0.052881335
5,42.42640687,0,647592A,0,148.1537113,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-1.200032411
1,30,192.0937271,647592A,0,128.8515353,0-200,10/13/2011 3:00,winter2012,1,-0.475695447,-0.590088288
4,0,161.5549442,647592A,0,58.70621073,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.687056323
4,0,391.1521443,647592A,0,89.53130952,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.041970413
5,42.42640687,379.4733192,647592A,0,45.46822642,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,0.004887313
4,0,0,647592A,0,489.3145085,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-1.200032411
5,60,351.1409973,647592A,0,9.643459549,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.085074673
5,123.6931688,416.7733197,647592A,0,483.1520693,400-600,10/13/2011 3:00,winter2012,3,0.270608557,0.123323852
1,67.08203932,182.4828759,647592A,0,137.5035684,0-200,10/13/2011 3:00,winter2012,1,-0.180321998,-0.620605069
4,0,256.3201124,647592A,0,259.076974,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.386153955
4,0,256.3201124,647592A,0,712.1677018,600-800,10/13/2011 3:00,winter2012,2,-0.714657587,-0.386153955
4,0,483.7354649,647592A,0,509.1223604,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,0.335944886
5,67.08203932,228.4731932,647592A,0,244.3332309,200-400,10/13/2011 3:00,winter2012,3,-0.180321998,-0.47457467
5,30,429.5346319,647592A,0,85.86141391,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,0.16384411
5,30,276.5863337,647592A,0,284.4409101,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,-0.321803792
2,60,484.6648326,647592A,0,286.9012301,200-400,10/13/2011 3:00,winter2012,1,-0.236733307,0.338895854
5,67.08203932,558.0322571,647592A,0,51.21813729,0-200,10/13/2011 3:00,winter2012,3,-0.180321998,0.571855201
5,90,42.42640687,647592A,0,322.8937349,200-400,10/13/2011 3:00,winter2012,3,0.002228833,-1.06531829
5,30,0,647592A,0,397.4064835,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,-1.200032411
4,0,84.85281374,647592A,0,41.01010484,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.93060417
5,42.42640687,240,647592A,0,376.6295968,200-400,10/13/2011 3:00,winter2012,3,-0.376714088,-0.437974266
5,94.86832981,379.4733192,647592A,0,383.4753863,400-600,10/13/2011 3:00,winter2012,3,0.04100705,0.004887313
4,0,573.1491952,647592A,0,197.3510413,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.619855142
5,84.85281374,576.2811814,647592A,0,91.36155797,0-200,10/13/2011 3:00,winter2012,3,-0.038770589,0.629799957
5,67.08203932,0,647592A,0,316.6649425,200-400,10/13/2011 3:00,winter2012,3,-0.180321998,-1.200032411
4,0,948.6832981,647592A,0,157.8398549,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,1.8122669
5,108.1665383,123.6931688,647592A,0,465.4878733,400-600,10/13/2011 3:00,winter2012,3,0.146932662,-0.807276633
5,42.42640687,420,647592A,0,50.76632644,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,0.133569343
4,0,174.9285568,647592A,0,208.5877416,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.644591863
5,60,120,647592A,0,207.3691764,200-400,10/13/2011 3:00,winter2012,3,-0.236733307,-0.819003338
4,0,483.7354649,647592A,0,11.87226328,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.335944886
5,67.08203932,420,647592A,0,433.578128,400-600,10/13/2011 3:00,winter2012,3,-0.180321998,0.133569343
4,0,442.9446918,647592A,0,704.1095576,600-800,10/13/2011 3:00,winter2012,2,-0.714657587,0.206424299
4,0,390,647592A,0,22.65072115,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.038312075
5,67.08203932,120,647592A,0,428.8414965,400-600,10/13/2011 3:00,winter2012,3,-0.180321998,-0.819003338
1,67.08203932,632.8506933,647592A,0,32.18474922,0-200,10/13/2011 3:00,winter2012,1,-0.180321998,0.809421862
4,0,301.4962686,647592A,0,287.7919034,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.242708714
4,0,330,647592A,0,296.7840152,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.152202461
5,30,240,647592A,0,391.9967995,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,-0.437974266
5,30,335.4101966,647592A,0,432.5289338,400-600,10/13/2011 3:00,winter2012,3,-0.475695447,-0.135023776
5,67.08203932,189.7366596,647592A,0,436.0734121,400-600,10/13/2011 3:00,winter2012,3,-0.180321998,-0.597572549
4,0,30,647592A,0,210.4098776,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-1.104775143
5,67.08203932,30,647592A,0,206.5835963,200-400,10/13/2011 3:00,winter2012,3,-0.180321998,-1.104775143
2,161.5549442,509.1168825,647592A,0,7.017208738,0-200,10/13/2011 3:00,winter2012,1,0.57219292,0.416537036
5,42.42640687,582.4946352,647592A,0,296.63925,200-400,10/13/2011 3:00,winter2012,3,-0.376714088,0.649529178
4,0,600,647592A,0,682.7081235,600-800,10/13/2011 3:00,winter2012,2,-0.714657587,0.705112952
5,30,90,647592A,0,63.28698451,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.914260606
4,0,161.5549442,647592A,0,446.0508849,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.687056323
5,42.42640687,42.42640687,647592A,0,71.90336737,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,-1.06531829
5,60,120,647592A,0,411.5701682,400-600,10/13/2011 3:00,winter2012,3,-0.236733307,-0.819003338
4,0,90,647592A,0,780.5287346,800-1000,10/13/2011 3:00,winter2012,2,-0.714657587,-0.914260606
4,0,210,647592A,0,585.5212533,600-800,10/13/2011 3:00,winter2012,2,-0.714657587,-0.533231534
5,67.08203932,241.8677324,647592A,0,484.3126098,400-600,10/13/2011 3:00,winter2012,3,-0.180321998,-0.432043763
4,0,189.7366596,647592A,0,252.9124181,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.597572549
5,42.42640687,90,647592A,0,401.3279039,400-600,10/13/2011 3:00,winter2012,3,-0.376714088,-0.914260606
4,0,966.0745313,647592A,0,119.8590469,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,1.867488279
2,67.08203932,30,647592A,0,475.8240472,400-600,10/13/2011 3:00,winter2012,1,-0.180321998,-1.104775143
4,0,60,647592A,0,156.041925,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-1.009517874
5,30,241.8677324,647592A,0,218.1032579,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,-0.432043763
5,60,180,647592A,0,16.64389124,0-200,10/13/2011 3:00,winter2012,3,-0.236733307,-0.628488802
4,0,120,647593A,0,108.0792411,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,-0.819003338
1,120,902.4965374,647593A,0,226.8170472,200-400,10/13/2011 3:00,winter2012,1,0.241190973,1.665612745
1,30,551.5432893,647593A,0,225.615964,200-400,10/13/2011 3:00,winter2012,1,-0.475695447,0.551251156
5,90,210,647593A,0,288.7143508,200-400,10/13/2011 3:00,winter2012,3,0.002228833,-0.533231534
1,134.1640786,570.7889277,647593A,0,323.6335254,200-400,10/13/2011 3:00,winter2012,1,0.354013591,0.612360721
1,120,591.6924877,647593A,0,83.05333894,0-200,10/13/2011 3:00,winter2012,1,0.241190973,0.678734588
4,0,636.3961031,647593A,0,180.546854,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.820679397
5,30,692.6037828,647593A,0,283.2043675,200-400,10/13/2011 3:00,winter2012,3,-0.475695447,0.999152398
1,108.1665383,295.4657341,647593A,0,158.1474457,0-200,10/13/2011 3:00,winter2012,1,0.146932662,-0.261857122
5,30,284.6049894,647593A,0,709.308068,600-800,10/13/2011 3:00,winter2012,3,-0.475695447,-0.296342618
5,134.1640786,180,647593A,0,456.0616271,400-600,10/13/2011 3:00,winter2012,3,0.354013591,-0.628488802
1,42.42640687,660,647593A,0,15.8390551,0-200,10/13/2011 3:00,winter2012,1,-0.376714088,0.895627489
4,0,270,647593A,0,434.9154492,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.342716997
4,0,67.08203932,647593A,0,523.1456025,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.987030684
5,268.3281573,276.5863337,647593A,0,191.5015809,200-400,10/13/2011 3:00,winter2012,3,1.42268477,-0.321803792
4,0,660,647593A,0,376.7923557,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,0.895627489
1,210,67.08203932,647593A,0,265.3664574,200-400,10/13/2011 3:00,winter2012,1,0.958077393,-0.987030684
5,30,134.1640786,647593A,0,123.7311885,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-0.774028957
1,60,169.7056275,647593A,0,381.8268091,400-600,10/13/2011 3:00,winter2012,1,-0.236733307,-0.661175929
2,150,465.7252409,647593A,0,288.0405856,200-400,10/13/2011 3:00,winter2012,1,0.480153113,0.278758061
5,30,0,647593A,0,174.2946767,0-200,10/13/2011 3:00,winter2012,3,-0.475695447,-1.200032411
2,108.1665383,607.4537019,647593A,0,669.5684321,600-800,10/13/2011 3:00,winter2012,1,0.146932662,0.728780262
1,212.1320344,241.8677324,647593A,0,374.895392,200-400,10/13/2011 3:00,winter2012,1,0.97505991,-0.432043763
4,0,120,647593A,0,495.9307584,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.819003338
1,67.08203932,606.7124525,647593A,0,677.9176683,600-800,10/13/2011 3:00,winter2012,1,-0.180321998,0.726426615
1,67.08203932,150,647593A,0,179.0067555,0-200,10/13/2011 3:00,winter2012,1,-0.180321998,-0.72374607
5,67.08203932,90,647593A,0,279.4049625,200-400,10/13/2011 3:00,winter2012,3,-0.180321998,-0.914260606
4,0,308.8689042,647593A,0,254.6573763,200-400,10/13/2011 3:00,winter2012,2,-0.714657587,-0.21929881
1,67.08203932,618.4658438,647593A,0,299.1594116,200-400,10/13/2011 3:00,winter2012,1,-0.180321998,0.76374648
5,216.3330765,134.1640786,647593A,0,21.98782965,0-200,10/13/2011 3:00,winter2012,3,1.008522911,-0.774028957
5,108.1665383,641.3267498,647593A,0,207.3155086,200-400,10/13/2011 3:00,winter2012,3,0.146932662,0.836335395
1,152.9705854,517.880295,647593A,0,352.8936173,200-400,10/13/2011 3:00,winter2012,1,0.503815028,0.444362994
5,268.3281573,161.5549442,647593A,0,523.0657051,400-600,10/13/2011 3:00,winter2012,3,1.42268477,-0.687056323
5,42.42640687,670.8203932,647593A,0,45.26485843,0-200,10/13/2011 3:00,winter2012,3,-0.376714088,0.929984859
1,30,0,647593A,0,0.993454392,0-200,10/13/2011 3:00,winter2012,1,-0.475695447,-1.200032411
4,0,570,647593A,0,17.51466998,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.609855684
4,0,108.1665383,647593A,0,545.8399888,400-600,10/13/2011 3:00,winter2012,2,-0.714657587,-0.856577446
1,108.1665383,120,647593A,0,261.9895629,200-400,10/13/2011 3:00,winter2012,1,0.146932662,-0.819003338
5,94.86832981,445.9820624,647593A,0,226.7365264,200-400,10/13/2011 3:00,winter2012,3,0.04100705,0.216068686
4,0,436.8065934,647593A,0,159.0195907,0-200,10/13/2011 3:00,winter2012,2,-0.714657587,0.186934349
1,90,120,647593A,0,458.5238303,400-600,10/13/2011 3:00,winter2012,1,0.002228833,-0.819003338
1,152.9705854,540.8326913,647593A,0,138.5217408,0-200,10/13/2011 3:00,winter2012,1,0.503815028,0.517242413
